Data;?tem;Respons?vel;Curso;Valor
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Wellington;T?cnico em Mecatr?nica;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Wellington;T?cnico em Eletr?nica;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Wellington;T?cnico em Mecatr?nica;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Wellington;T?cnico em Mecatr?nica;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Wellington;T?cnico em Mecatr?nica;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Wellington;T?cnico em Eletr?nica;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Wellington;T?cnico em Mecatr?nica;R$ 294,00 
22/01/2021;SISTEMA P/TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;Wellington;T?cnico em Eletr?nica;R$ 5.000,00 
22/01/2021;SISTEMA P/TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;Wellington;T?cnico em Mecatr?nica;R$ 5.000,00 
19/01/2021;VARIADOR DE TENSÃO PORTAT.TRIFÁSICO 6(A) YNC;Wellington;T?cnico em Mecatr?nica;R$ 1.149,00 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 387,50 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Wellington;T?cnico em Mecatr?nica;R$ 387,50 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 387,50 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Wellington;T?cnico em Eletr?nica;R$ 387,50 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Wellington;T?cnico em Mecatr?nica;R$ 387,50 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 387,50 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Wellington;T?cnico em Eletr?nica;R$ 387,50 
31/12/2020;MAQUINA ELETROEROSÃO A FIO ROBOFIL 240SLP;Wellington;T?cnico em Mecatr?nica;R$ 292.231,78 
23/12/2020;TESTADOR DE P/ CABOS UTP/STP/COAX-F IDEAL;Wellington;T?cnico em Eletr?nica;R$ 1.220,00 
23/12/2020;TESTADOR DE P/ CABOS UTP/STP/COAX-F IDEAL;Wellington;T?cnico em Eletr?nica;R$ 1.220,00 
23/12/2020;TESTADOR DE P/ CABOS UTP/STP/COAX-F IDEAL;Wellington;T?cnico em Eletr?nica;R$ 1.220,00 
22/12/2020;TRANSFORMADOR TRIFÁSICO DIDÁTICO OPUS;Wellington;T?cnico em Mecatr?nica;R$ 299,00 
22/12/2020;TRANSFORMADOR TRIFÁSICO DIDÁTICO OPUS;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 299,00 
22/12/2020;PROTOBOARD - 1600 PONTOS TOYO MSB400;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 37,10 
22/12/2020;TERMÔMETRO DIGITAL C/MIRA LASER ICEL TD961;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 133,00 
22/12/2020;MEGÔHMETRO DIGITAL ICEL MG3000;Wellington;T?cnico em Mecatr?nica;R$ 287,00 
22/12/2020;MEGÔHMETRO DIGITAL ICEL MG3000;Wellington;T?cnico em Mecatr?nica;R$ 287,00 
22/12/2020;ESTAÇÃO DE SOLDAGEM 200 A 450 GRAUS C;Wellington;T?cnico em Eletr?nica;R$ 145,00 
19/12/2020;ALICATE BOMBA DÁGUA 250MM (10P);Wellington;T?cnico em Eletr?nica;R$ 11,38 
17/12/2020;ALICATE PRESSÃO 10P BICO CURVO BELZER;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 20,10 
10/12/2020;ALICATE DECAPADOR DE CABOS E FIOS;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 36,30 
10/12/2020;ALICATE DECAPADOR DE CABOS E FIOS;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 36,30 
10/12/2020;ALICATE DECAPADOR DE CABOS E FIOS;Wellington;T?cnico em Eletr?nica;R$ 36,30 
10/12/2020;ALICATE DECAPADOR DE CABOS E FIOS;Wellington;T?cnico em Eletr?nica;R$ 36,30 
10/12/2020;ALICATE DECAPADOR DE CABOS E FIOS;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 36,30 
10/12/2020;ALICATE DECAPADOR DE CABOS E FIOS;Wellington;T?cnico em Mecatr?nica;R$ 36,30 
10/12/2020;ALICATE PRENSAR TERMINAS 0,5-6MM2 HT301;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 54,30 
10/12/2020;JOGO CHAVES ESTRELA 6A32MM TRAMONTINA;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 137,90 
10/12/2020;REBITADOR POP 4 PONTAS FEELING;Wellington;T?cnico em Mecatr?nica;R$ 9,90 
05/12/2020;VARIADOR DE TENSÃO MONOFÁSICO POLITERM;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 371,00 
05/12/2020;VARIADOR DE TENSÃO MONOFÁSICO POLITERM;Wellington;T?cnico em Eletr?nica;R$ 371,00 
05/12/2020;VARIADOR DE TENSÃO MONOFÁSICO POLITERM;Wellington;T?cnico em Eletr?nica;R$ 371,00 
01/12/2020;MOTOR TRIFASICO DE INDUÇÃO KCEL ME1977;Wellington;T?cnico em Eletr?nica;R$ 217,59 
01/12/2020;MOTOR TRIFASICO DE INDUÇÃO KCEL ME1977;Wellington;T?cnico em Mecatr?nica;R$ 217,59 
27/11/2020;ALICATE UNIVERSAL 8P VONDER;Wellington;T?cnico em Mecatr?nica;R$ 17,90 
27/11/2020;ALICATE UNIVERSAL 8P VONDER;Wellington;T?cnico em Eletr?nica;R$ 17,90 
27/11/2020;ALICATE UNIVERSAL 8P VONDER;Wellington;T?cnico em Mecatr?nica;R$ 17,90 
27/11/2020;JOGO CHAVE FIXA 12 PEÇAS 6 A 32MM - VONDER;Wellington;T?cnico em Mecatr?nica;R$ 92,00 
26/11/2020;ARMÁRIO MÉDIO 800X1000X500MM-L-022-SCARPARO;Wellington;T?cnico em Eletr?nica;R$ 387,00 
26/11/2020;ARMÁRIO MÉDIO 800X1000X500MM-L-022-SCARPARO;Wellington;T?cnico em Mecatr?nica;R$ 387,00 
26/11/2020;ARMÁRIO MÉDIO 800X1000X500MM-L-022-SCARPARO;Wellington;T?cnico em Mecatr?nica;R$ 387,00 
11/11/2020;QUADRO BRANCO MAGNÉTICO - CORTIARTE;Wellington;T?cnico em Eletr?nica;R$ 234,30 
10/11/2020;SERRA TICOTICO - MANUAL 110V 400W-MAKITA;Wellington;T?cnico em Mecatr?nica;R$ 249,00 
10/11/2020;SERRA TICOTICO - MANUAL 110V 400W-MAKITA;Wellington;T?cnico em Mecatr?nica;R$ 249,00 
06/11/2020;ESTAÇÃO DE DESSOLDAGEM TS-700 110V- TOYO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 806,00 
06/11/2020;ESTAÇÃO DE DESSOLDAGEM TS-700 110V- TOYO;Wellington;T?cnico em Mecatr?nica;R$ 806,00 
06/11/2020;ESTAÇÃO SOLDAGEM DIG.200A450GRAUS C-TOYO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 145,00 
06/11/2020;ESTAÇÃO SOLDAGEM DIG.200A450GRAUS C-TOYO;Wellington;T?cnico em Mecatr?nica;R$ 145,00 
06/11/2020;ESTAÇÃO SOLDAGEM DIG.200A450GRAUS C-TOYO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 145,00 
04/11/2020;CADEIRA FIXA POLIPROPILENO AZUL - STILOFLEX;Wellington;T?cnico em Eletr?nica;R$ 57,00 
04/11/2020;CADEIRA FIXA POLIPROPILENO AZUL - STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 57,00 
04/11/2020;CADEIRA FIXA POLIPROPILENO AZUL - STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 57,00 
04/11/2020;CADEIRA GIRAT.C/BRAÇOS REG.PRETA-STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 230,00 
04/11/2020;CADEIRA GIRAT.C/BRAÇOS REG.PRETA-STILOFLEX;Wellington;T?cnico em Eletr?nica;R$ 230,00 
04/11/2020;CADEIRA GIRAT.C/BRAÇOS REG.PRETA-STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 230,00 
04/11/2020;CADEIRA GIRAT.C/BRAÇOS REG.PRETA-STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 230,00 
04/11/2020;CADEIRA GIRAT.C/BRAÇOS REG.PRETA-STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 230,00 
04/11/2020;CADEIRA GIRAT.S/BRAÇOS REG.PRETA-STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 191,00 
04/11/2020;SOFÁ DE 2 LUGARES P/ RECEP. PRETO -STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 460,00 
04/11/2020;SOFÁ DE 2 LUGARES P/ RECEP. PRETO -STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 460,00 
04/11/2020;SOFÁ DE 2 LUGARES P/ RECEP. PRETO -STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 460,00 
04/11/2020;CADEIRA GIRAT. S/ BRAÇOS ROYAL -STILOFLEX;Wellington;T?cnico em Eletr?nica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRAÇOS ROYAL -STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRAÇOS ROYAL -STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRAÇOS ROYAL -STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRAÇOS ROYAL -STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRAÇOS ROYAL -STILOFLEX;Wellington;T?cnico em Eletr?nica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRAÇOS ROYAL -STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRAÇOS ROYAL -STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 188,00 
04/11/2020;CADEIRA GIRAT.C/ BRAÇO P/DIRETOR -STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 286,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Eletr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Eletr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Eletr?nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;T?cnico em Mecatr?nica;R$ 113,00 
27/10/2020;ESTANTE-06PRATELEIRA DE AÇO  -SCHEFFER;Wellington;T?cnico em Mecatr?nica;R$ 180,00 
27/10/2020;ESTANTE-06PRATELEIRA DE AÇO  -SCHEFFER;Wellington;T?cnico em Mecatr?nica;R$ 180,00 
27/10/2020;ESTANTE-06PRATELEIRA DE AÇO  -SCHEFFER;Wellington;T?cnico em Mecatr?nica;R$ 180,00 
24/10/2020;FURADEIRA IMPACTO 13MM -1/2 -560W. - METABO;Wellington;T?cnico em Eletr?nica;R$ 160,00 
24/10/2020;PARAFUSADEIRA /FURADEIRA IND.1/2- MAKITA;Wellington;T?cnico em Eletr?nica;R$ 407,00 
24/10/2020;PARAFUSADEIRA /FURADEIRA IND.1/2- MAKITA;Wellington;T?cnico em Eletr?nica;R$ 407,00 
24/10/2020;SOPRADOR TÉRMICO 1500W HE2000 110V-METABO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 197,00 
24/10/2020;SOPRADOR TÉRMICO 1500W HE2000 110V-METABO;Wellington;T?cnico em Eletr?nica;R$ 197,00 
24/10/2020;SOPRADOR TÉRMICO 1500W HE2000 110V-MAKITA;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 197,00 
17/10/2020;ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE;Wellington;T?cnico em Mecatr?nica;R$ 330,90 
09/10/2020;MICROCOMPUTADOR HD 160GB FDD 3,5POSITIVO;Wellington;T?cnico em Mecatr?nica;R$ 866,80 
30/09/2020;MICROCOMPUTADOR HDD 160GB FDD3,5POSITIVO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 998,59 
30/09/2020;MONITOR DE VIDEO COLOR LCD 17- POSITIVO;Wellington;T?cnico em Eletr?nica;R$ 481,75 
16/09/2020;DISTRIBUIDORES INT.CAB.ÓPTICOS SC -ST-FIBRACEM;Wellington;T?cnico em Eletr?nica;R$ 1.000,00 
15/09/2020;BEBEDOURO ELÉTRICO PRESSÃO INOX - LIBELL;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 408,90 
10/08/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 27,91 
27/07/2020;TRANSFERIDOR DE GRAUS:0 A 180 GRAUS / KING;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 23,00 
27/07/2020;TRANSFERIDOR DE GRAUS:0 A 180 GRAUS / KING;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 23,00 
27/04/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 69,79 
07/04/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Mecatr?nica;R$ 69,79 
04/04/2020;PAQUÍMETRO QUADRIMEN.DIGIT.200MM-PANTEC;Wellington;T?cnico em Eletr?nica;R$ 108,00 
02/04/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Eletr?nica;R$ 69,79 
04/03/2020;MÁQUINA DE ELETROEROSÃO C/SIST.ORBITAL;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 141.800,00 
22/02/2020;RUGOSIMETRO PORT SUFTEST SJ201 MITUTOYO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 1.566,19 
12/02/2020;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 30,35 
07/02/2020;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Mecatr?nica;R$ 30,35 
17/01/2020;MICROMETRO EXT.50-75MM-C/CATRAC.PLAQ.ISO.;Wellington;T?cnico em Eletr?nica;R$ 58,00 
17/01/2020;PAQUÍMETRO QUADRID.UNIV. 200MM-0,05MM;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 56,00 
17/01/2020;PAQUÍMETRO QUADRID.UNIV. 200MM-0,05MM;Wellington;T?cnico em Mecatr?nica;R$ 56,00 
16/01/2020;BASE MAGNÉT.HIDRÁULICA C/SUPORT. /PANTEC;Wellington;T?cnico em Eletr?nica;R$ 145,99 
13/01/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Eletr?nica;R$ 14,26 
09/01/2020;MONITOR DE VIDEO LCD 17P POSITIVO;Wellington;T?cnico em Mecatr?nica;R$ 433,92 
29/12/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Mecatr?nica;R$ 14,26 
09/11/2019;ALICATE PRENSA TERMINAIS;Wellington;T?cnico em Mecatr?nica;R$ 49,90 
09/11/2019;ALICATE PRENSA TERMINAIS;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 49,90 
04/11/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Mecatr?nica;R$ 14,26 
01/11/2019;TARRAXA M. 1/2A 2POL.CARACOL /T3C BSPT SAMA;Wellington;T?cnico em Eletr?nica;R$ 1.064,00 
16/08/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 14,26 
01/08/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 14,26 
22/07/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Eletr?nica;R$ 14,26 
12/07/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;T?cnico em Mecatr?nica;R$ 14,26 
12/06/2019;MED DIAM INTER 50A150MM 511174 MITUTOYO;Wellington;T?cnico em Eletr?nica;R$ 275,10 
28/05/2019;PAQUIMETRO UNIV 152MM 100.002 / MITUTOYO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 42,47 
18/05/2019;VENTILADOR DE COLUNA VENTISILVA;Wellington;T?cnico em Eletr?nica;R$ 331,17 
03/05/2019;CALIBRADOR DE BOCA 5200 KORDT;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 8.756,57 
18/04/2019;MEDIDOR DE CABOS DATACOM 1800;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 6.119,21 
24/03/2019;MICROMETRO 3 CONT 35 A 40MM MITUTOYO;Wellington;T?cnico em Mecatr?nica;R$ 1.196,85 
22/02/2019;MICROMETRO EXTERNO 25 A 50MM STARRETT;Wellington;T?cnico em Mecatr?nica;R$ 97,57 
24/12/2018;MORSA GIRAT.120MM ADRIATICA;Wellington;T?cnico em Eletr?nica;R$ 181,08 
04/12/2018;MORSA DE BANCADA N. 5 - DM 253;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 67,70 
09/11/2018;PAQUIMETRO UNIVERSAL 152MM MITUTOYO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 67,70 
15/09/2018;BANCADA MOVEL COM ARMARIO SECURIT;Wellington;T?cnico em Mecatr?nica;R$ 182,18 
31/08/2018;MESA TRIANGULAR DCE-245;Wellington;T?cnico em Eletr?nica;R$ 513,61 
17/07/2018;ESQUADRO DE ENCOSTO 70X100MM B.R.C.;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
02/07/2018;ESQUADRO DE ENCOSTO 70X100MM B.R.C.;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
08/04/2018;MICROMETRO EXT.0 A 25MM MMZB FWP IT-82;Wellington;T?cnico em Mecatr?nica;R$ 182,18 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Wellington;T?cnico em Mecatr?nica;R$ 59,00 
04/11/2017;MICROMETRO PROFUNDIDADE STARRETT 0 A 75;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
20/10/2017;CALIBRADOR RAIOS CONC. E CONV. 1 A 7MM;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
10/10/2017;MEIA BANCADA P TORNEIRO ST 127;Wellington;T?cnico em Mecatr?nica;R$ 182,18 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Eletr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Mecatr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Mecatr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Mecatr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Eletr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Mecatr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Mecatr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Mecatr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Mecatr?nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 125,84 
27/07/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
07/07/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
12/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Wellington;T?cnico em Mecatr?nica;R$ 182,18 
02/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Wellington;T?cnico em Eletr?nica;R$ 182,18 
18/05/2017;MORSA P BANCADA N 5;Wellington;T?cnico em Eletr?nica;R$ 182,18 
08/05/2017;MICROMETRO INTERNO BAG 1 DE 11 A 14MM A;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
28/04/2017;TRANSFERIDOR C REGUA CORREDICA CSE 92 D;Wellington;T?cnico em Eletr?nica;R$ 182,18 
03/04/2017;VERIFICADOR DE ROSCAS SAE 30 LAMINAS;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
24/03/2017;REGUA DE FIO TRIANGULAR TESA 100MM;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
14/03/2017;REGUA DE FIO TRIANGULAR TESA 100MM;Wellington;T?cnico em Mecatr?nica;R$ 182,18 
22/02/2017;REGUA DE FIO TRIANGULAR TESA 100MM;Wellington;T?cnico em Mecatr?nica;R$ 182,18 
02/02/2017;MICROMETRO 0 25MM TESA;Wellington;T?cnico em Eletr?nica;R$ 182,18 
28/01/2017;VERIFICADOR DE ROSCA W N7;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 182,18 
23/01/2017;VERIFICADOR DE ROSCA W N 476;Wellington;T?cnico em Mecatr?nica;R$ 182,18 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Wellington;T?cnico em Mecatr?nica;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 61,76 
30/11/2016;MATRIZ DE CONTATO PROTOBOARD TKN PL-553;Wellington;T?cnico em Eletr?nica;R$ 59,24 
30/11/2016;MATRIZ DE CONTATO PROTOBOARD TKN PL-553;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 59,24 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Wellington;T?cnico em Eletr?nica;R$ 17,40 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 17,72 
28/02/2016;INVERSOR DE FREQUENCIA CA/CA 4016004 ABB;Wellington;T?cnico em Mecatr?nica;R$ 1.497,54 
30/09/2015;OSCILOSCOPIO DUPLO TRACO 7025A TOPWARD;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 1.008,28 
30/06/2015;ALICATE AMPERIMETRO MINIPA ET 3200A;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 133,34 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Mecatr?nica;R$ 57,53 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Eletr?nica;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;PROTOBOARD MINIPA MP-1680;Wellington;T?cnico em Eletr?nica;R$ 60,77 
30/04/2015;PROTOBOARD MINIPA MP-1680;Wellington;T?cnico em Eletr?nica;R$ 60,77 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Mecatr?nica;R$ 61,16 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Desenvolvimento de Sistemas;R$ 61,16 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;T?cnico em Eletr?nica;R$ 62,59 
31/01/2015;MULTIMETRO DIGITAL ET 2040 MINIPA;Wellington;T?cnico em Eletr?nica;R$ 149,24 
